Date,Sent Amount,Sent Currency,Received Amount,Received Currency,Fee Amount,Fee Currency,Net Worth Amount,Net Worth Currency,Label,Description,TxHash
2025-01-15T14:15:30.000Z,,,,,0.000012,XRP,29.4795083716,USD,,,04ACF79F0F58A14CFDDB0AB52DEEDBB30AD7471C24096145E77D653904AE5BC6
2025-01-15T14:15:20.000Z,,,0.000001,XRP,0,XRP,0.0000028604,USD,,,2A5BC0DF1C044BF097190F7EBBBE8A10FF9D187CBE4592FCAC4DD0EEB16D7AC8
2025-01-15T14:15:12.000Z,,,0.000001,XRP,0,XRP,0.0000028604,USD,,,6C15DE5C1390269A53E79E810E50F99A1BC6D15F209E0FEDCC276BC1C2210A85
2025-01-15T14:14:51.000Z,-55999.999,ID:29576975,,,0,XRP,-4.09266024691678,USD,,,4DAA13722974504D6EE951B8B10DF1AD96C60EE478B5DDAD48E228C244F6099F
2025-01-15T14:14:51.000Z,,,,,0.000012,XRP,8.2316934448,USD,,,4DAA13722974504D6EE951B8B10DF1AD96C60EE478B5DDAD48E228C244F6099F
2025-01-15T14:14:30.000Z,,,0.000001,XRP,0,XRP,0.0000028604,USD,,,505F6CCDA17E354A570B1EACDADEFB80E516163EEC72846B0C3374DB37875A9E
2025-01-15T14:14:21.000Z,,,0.000001,XRP,0,XRP,0.0000028604,USD,,,A406E4D6671E859ED1B67E0129B70071F92EBCCBCD225BB0A0A5894DB966538F
2025-01-15T14:13:51.000Z,-27260.999,ID:5607298,,,0,XRP,-10.280455996709299326701936344,USD,,,49C49EBF79DF6FA04905F760E5B7612B6ED5845CB9A345C8A7E72C0CAC6FF474
2025-01-15T14:13:51.000Z,,,,,0.000012,XRP,10.2915246928,USD,,,49C49EBF79DF6FA04905F760E5B7612B6ED5845CB9A345C8A7E72C0CAC6FF474
2025-01-15T14:13:22.000Z,,,0.000001,XRP,0,XRP,0.0000028604,USD,,,695236C2AE9797254CB4C189BE673688F8B3415FFC3F79278798E85FF2D4F19A
2025-01-15T14:13:22.000Z,,,0.000001,XRP,0,XRP,0.0000028604,USD,,,A72AFAB905B67BBA5650704432A9ACEF5507C4A4B619C768ADB4C1DC64267BEF
2025-01-15T14:13:00.000Z,-67.33247,ID:29576948,,,0,XRP,-10.39836118472889842855053103008,USD,,,8A85780F193BF55728B9571B8F1A5738267EF8B363016F61D0B739760988F6B1
2025-01-15T14:13:00.000Z,,,,,0.000012,XRP,19.5928561364,USD,,,8A85780F193BF55728B9571B8F1A5738267EF8B363016F61D0B739760988F6B1
2025-01-15T14:04:40.000Z,,,0.000001,XRP,0,XRP,0.0000028604,USD,,,FC6C99B34A1E650718FC0F04D43CFA1A69C9734D2A926B879FC243796B126E88
2025-01-15T14:04:40.000Z,,,0.000001,XRP,0,XRP,0.0000028604,USD,,,127D6C3DBC54E70A0F352B6700FB29672573878E9F7594FEAD3944C7ADAC8166
2025-01-15T14:04:12.000Z,-80431.999,ID:28920423,,,0,XRP,-0.0000209361597845036,USD,,,8313CF00CABD800020329593DCE25A049A03F5E18BC2828D993D019E7DE89A71
2025-01-15T14:04:12.000Z,,,,,0.000012,XRP,4.9586435596,USD,,,8313CF00CABD800020329593DCE25A049A03F5E18BC2828D993D019E7DE89A71
2025-01-15T14:01:42.000Z,,,0.000001,XRP,0,XRP,0.0000028604,USD,,,1D5717AE32E6A013D05FAB656EBC9054BE935260B08A9BB7CB1916B1F8B0A9C5
2025-01-15T14:01:42.000Z,,,0.000001,XRP,0,XRP,0.0000028604,USD,,,95704F5099EA823CAAEBA9500D20088E5E2977EF06DFA90A38089071380A9BA7
2025-01-15T14:01:21.000Z,-119999999.999,ID:5875698,,,0,XRP,-24.71385946222826068608,USD,,,8E5D984CC4BF69101A72DDB13A352DB220AC7A288D0E358C8C16EDF25BA9A922
2025-01-15T14:01:21.000Z,,,,,0.000012,XRP,38.1051647084,USD,,,8E5D984CC4BF69101A72DDB13A352DB220AC7A288D0E358C8C16EDF25BA9A922
2025-01-15T13:48:50.000Z,-0.000012,XRP,,,0.000012,XRP,-0.0000343248,USD,,,345803ADB73BDF984B94FAA9B8C94329970BED6E88D187C87A9107E4B25CAA75
2025-01-15T13:46:50.000Z,-0.000012,XRP,,,0.000012,XRP,-0.0000343248,USD,,,9F3A983777D0FC67821B4DFEE190398C233E7AFECA80A25493583287B90375BE
2025-01-14T21:51:20.000Z,,,1640,ID:5607298,0,XRP,0.57842864779999995621282,USD,,Tipper NFT Faucet : PARC - drop #18093,264B0797D9E43946BBF9B8D7CFE8E5D11F63E610C4503D8C7F8E5AC4655D722E
2025-01-14T21:51:20.000Z,,,801,ID:5607298,0,XRP,0.2825130163949999786137005,USD,,Tipper NFT Faucet : MonkeyPUNKs - drop #19352,776EE0EB9AC60018CEE2C5185B80263F7BAA5238E49202545745D456754A9973
2025-01-14T21:51:20.000Z,,,120000,ID:23448218,0,XRP,0.00541472551522565442,USD,,Tipper NFT Faucet : BearableBulls - drop #18960,09190F7095A6CC53128232E6FE7BF54985CCA3E889B615ADD27E87286E8D0E10
2025-01-14T18:15:22.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00003184824,USD,,Sell offer by xrp.cafe,03B059E32268B5B4352127B12A388026684F3FA25149B09535800EA3AC11C3C3
2025-01-14T18:14:40.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00003184824,USD,,Sell offer by xrp.cafe,27DC6E04873C1DDE08F507CFFF1ED0D0AFE8A8F871384001EC70F878F11730B6
2025-01-14T18:14:11.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00003184824,USD,,,0975C7F81755F2BF7E636FFC09D431F502324FCD3E82F872099F5D70996BDF46
2025-01-14T18:12:20.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00003184824,USD,,Sell offer by xrp.cafe,F51CD60F16741217BBCB5E11E8E037AA43306FA1E7534BD41501032B6936717A
2025-01-14T18:11:00.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00003184824,USD,,Sell offer by xrp.cafe,73E6E87ECC2925B8F5EBF80C507F35824F60B0A28F1944BB3367E8DFB83CD8CF
2025-01-14T12:27:40.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00003088668,USD,,Sell offer by xrp.cafe,955B24E12543D38E56A47C58C0FF0032854CACF0757D62F63AFFC6A775A2EFF2
2025-01-14T12:24:40.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00003088668,USD,,,37C4F32A3225573F6D0D45596DD2394F2BB8D3604469B7D0247D9C1921615560
2025-01-14T01:48:01.000Z,,,41.8,XRP,0,XRP,106.066664,USD,,xrp.cafe - sale,D9E99AE91696C16BB18FC8F9AC11D01D2C7DC1CF283EAE0950AAECC6C9ECC47B
2025-01-13T18:28:21.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002934072,USD,,Sell offer by xrp.cafe,D87412A18E3106112B3F73682A781D62DD99D122F41E35E724DB4B9D660BD380
2025-01-13T18:09:32.000Z,,,1681,ID:5607298,0,XRP,0.54253925352,USD,,Tipper NFT Faucet : PARC - drop #12501,C9D112E76F55476C645929584B340BADA73BC34CDADA310021FB20B6A5362AAF
2025-01-13T18:09:31.000Z,,,801,ID:5607298,0,XRP,0.25852108392,USD,,Tipper NFT Faucet : MonkeyPUNKs - drop #15074,17D862A87158CF44F6E3DFB5B950032E5AD709FF284665BE26889E3AA7722356
2025-01-13T18:09:31.000Z,,,120000,ID:23448218,0,XRP,0.004958597833351483536,USD,,Tipper NFT Faucet : BearableBulls - drop #14399,1E28D9CEB524603EC01D7F779A43E53AB59239EABD18AD056EF74B33E8A9C714
2025-01-13T11:32:20.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002804772,USD,,,5D91A407CF4C0F6B08FBD947F370DFC8F9CF4A22599093EB4DFC0D50188F9EE8
2025-01-13T04:41:00.000Z,,,0.000001,XRP,0,XRP,0.00000252248,USD,,,90D0C7E50BC15CCCB46A2905C6E3838402502AB446B98F5DEE4299ECEDE60401
2025-01-13T04:40:32.000Z,-600.000012,XRP,,,0.000012,XRP,-1513.48803026976,USD,,,C112275B0BE31AB9E3004CA6E1949E26D93124654399CC250894BF7DA40C3EEE
2025-01-13T04:28:51.000Z,-0.000012,XRP,,,0.000012,XRP,-0.0000300444,USD,,Sell offer by xrp.cafe,1788DB7B89C88EBB3FBB1CD475EAA9909C01167BBE22744F1B21D4ED126BF58D
2025-01-13T04:28:01.000Z,-0.000012,XRP,,,0.000012,XRP,-0.0000300444,USD,,,DA76E221351DF02EAECA480416F0AFB75C424F63665F96B17FAE0F03D87223DA
2025-01-13T04:27:40.000Z,-0.000012,XRP,,,0.000012,XRP,-0.0000300444,USD,,Sell offer by xrp.cafe,33951999A67725BEB3053C4E2B53DDE3799742AE077E80F94C42E05B3B7F5540
2025-01-13T04:27:10.000Z,-0.000012,XRP,,,0.000012,XRP,-0.0000300444,USD,,,5B5106308314E11963722FF52EF923D09E17DF34CB922CF7E97DEDB3D8001677
2025-01-13T04:26:32.000Z,-0.000012,XRP,,,0.000012,XRP,-0.0000300444,USD,,Sell offer by xrp.cafe,61491862239D184A7E94A77FDEF7B31649E5EC184BFBFBF4DBE9552D265B8B4D
2025-01-13T04:26:00.000Z,-0.000012,XRP,,,0.000012,XRP,-0.0000300444,USD,,,A7E6E99A8F4F60854267EBB4FCA1D533A2C8FB5FAB7DEB9FAAA21E0F7A2598EF
2025-01-13T01:55:01.000Z,,,550.65875,XRP,0,XRP,1389.31202625,USD,,xrp.cafe - sale,F82B01AE966125E228AC3CADE184FD154D6DDCA1258FEC177C7095BA6283C5B6
2025-01-13T01:54:52.000Z,-0.000012,XRP,,,0.000012,XRP,-0.000030276,USD,,Sell offer by xrp.cafe,025BD9347AD61DBBB721D729F9A2ABA833BFFF929BE395884526A461E98E23F9
2025-01-12T17:55:52.000Z,,,1681,ID:5607298,0,XRP,0.56387416932,USD,,Tipper NFT Faucet : PARC - drop #11010,409F367E4E900084C4AF0776EDBC4CC1DFA061265FF7B6D1506E2FD7EE6994DA
2025-01-12T17:55:52.000Z,,,801,ID:5607298,0,XRP,0.26868721572,USD,,Tipper NFT Faucet : MonkeyPUNKs - drop #10008,ADA787FD857CA42CADFE3A1C6114450E22E8D2836D794111BB71C5ED99218844
2025-01-12T17:55:52.000Z,,,120000,ID:23448218,0,XRP,0.005153590668568919976,USD,,Tipper NFT Faucet : BearableBulls - drop #13528,B90DD0A58620CD6A820FF38438AFECA14D0523BA384AFB38EB3B379E49C1022B
2025-01-10T23:23:21.000Z,,,13.412,XRP,0,XRP,31.40862396,USD,,xrp.cafe - sale,37B353791A1ED3B45B3FFB969F66945523371B7434D4683E199080A1CFB83C71
2025-01-10T22:56:32.000Z,,,13.412,XRP,0,XRP,31.40862396,USD,,xrp.cafe - sale,F75D45B5E40987CC5CBBF98FFEB54684204F9188E6990BD0CD6057448FBF533A
2025-01-10T21:11:50.000Z,-0.000012,XRP,,,0.000012,XRP,-0.0000282774,USD,,Sell offer by xrp.cafe,9D1711E5789891056DCAE309D1C727E4254A0FF27C92ADF9339CE7D9506C175E
2025-01-10T21:10:10.000Z,-0.000012,XRP,,,0.000012,XRP,-0.0000282774,USD,,,458BC1BF171B5CD0D719EB0AB2B86FBAF2DCD08BFC93F0EFD5FD10AF4CF4AB75
2025-01-10T21:09:51.000Z,-0.000012,XRP,,,0.000012,XRP,-0.0000282774,USD,,,84379299E74BB0F6FD85AFA0DCE1F13359C1AAF2586271B850741DF217C8C079
2025-01-10T21:09:40.000Z,-0.000012,XRP,,,0.000012,XRP,-0.0000282774,USD,,,A2F887CBCD9B201B9F74FAFC8232316FEC2CB0FDB284EF4ACDEFADF1F488046F
2025-01-10T21:09:21.000Z,-0.000012,XRP,,,0.000012,XRP,-0.0000282774,USD,,,FC328E8DAA850D3CC21D6AFA2F020BA4147F258CDFEA6F6E621C736F33CDD1A7
2025-01-10T20:05:00.000Z,-0.000012,XRP,,,0.000012,XRP,-0.000028287,USD,,,97196FFA9006016E5B221434E4AAB0F0EFFBCC602E887C105D1C51DDC79DB905
2025-01-10T20:04:41.000Z,-0.000012,XRP,,,0.000012,XRP,-0.000028287,USD,,,0F8768BA0042E80306A7659452AE89C893D27E09D44028D86635A381EAA20B0B
2025-01-10T20:04:22.000Z,-0.000012,XRP,,,0.000012,XRP,-0.000028287,USD,,,F7B5E3D4D5804CC0342BC67194DD573844C78225987499EBE97277DD1560649C
2025-01-10T20:04:11.000Z,-0.000012,XRP,,,0.000012,XRP,-0.000028287,USD,,,648A5530044C9A392A1D23287095BF6497B36C946D5D2569838C1B3897DAB9BA
2025-01-10T20:03:52.000Z,-0.000012,XRP,,,0.000012,XRP,-0.000028287,USD,,,FF1499B6F855922EE259844E67FAA70123A282370751F9B020D0B7DE24E84549
2025-01-10T20:03:40.000Z,-0.000012,XRP,,,0.000012,XRP,-0.000028287,USD,,,79B5439FA0C99266CEF77A40FB567B9AB689AEC90EB5F17F328851D7864177E1
2025-01-10T20:03:30.000Z,-0.000012,XRP,,,0.000012,XRP,-0.000028287,USD,,,0CDDA6A4530F2DDF942E8C175499A836BDCA946AAEF4558C6A221225D112EFC6
2025-01-10T20:03:10.000Z,-0.000012,XRP,,,0.000012,XRP,-0.000028287,USD,,,6B688B5E21186447272FF8BADE3D1AD36259814C690337730625C543F34BD911
2025-01-10T20:02:51.000Z,-0.000012,XRP,,,0.000012,XRP,-0.000028287,USD,,,0630B232A5277FFEB47D3F2484F1AE0AF63C867EFEBCFCE77B20D646224B2B0F
2025-01-10T20:02:22.000Z,,,50,XRP,0,XRP,117.8625,USD,,,CFC450A044A769FAF6B0627BDEA496F10F1900BE39911F7940316975051EE612
2025-01-10T20:01:51.000Z,-0.000012,XRP,,,0.000012,XRP,-0.000028287,USD,,,59F0ECD90033E53201AF2169F1A9AA70CCECBC483991E689EB1046F6FF8F20AC
2025-01-10T20:01:32.000Z,-0.000012,XRP,,,0.000012,XRP,-0.000028287,USD,,,36B69F57161B53E2F39F58A4C4EF29513EFD4D302697CE5DB448D14B51738880
2025-01-10T20:01:12.000Z,-0.000012,XRP,,,0.000012,XRP,-0.000028287,USD,,,4457C60A2CB4F30ED2AB468A8168961DC1FBC8D16AC3CC6F0ACD60F0F4A57EC3
2025-01-10T20:01:00.000Z,-0.000012,XRP,,,0.000012,XRP,-0.000028287,USD,,,9FF045FFD3CE856F6606F8A02407D2976AFFA53BC66E9DE30D4722025044EA47
2025-01-10T20:00:50.000Z,-0.000012,XRP,,,0.000012,XRP,-0.000028287,USD,,,913D5025B0D9058D3D05C2F5917E04CE296C1575FA4BAACA3961A9571123BF7C
2025-01-10T18:04:31.000Z,,,1681,ID:5607298,0,XRP,0.6673790379099999210202322,USD,,Tipper NFT Faucet : PARC - drop #17443,D202A45BDC4E75B86EDEC61F6A54A3ADC7AE376D7071D772EA4475A454C4FF96
2025-01-10T18:04:30.000Z,,,801,ID:5607298,0,XRP,0.3180075011099999623659762,USD,,Tipper NFT Faucet : MonkeyPUNKs - drop #18221,8D746F9723B3E102786E0F950E3A3F9B40856FB342C66A9E5BFE8948620C4C00
2025-01-10T18:04:30.000Z,,,120000,ID:23448218,0,XRP,0.004698380000000939676,USD,,Tipper NFT Faucet : BearableBulls - drop #12534,947B82AFCFE0021840E5540D454CFB169A3BCD8E16040C5495B538A50D4D4AE8
2025-01-10T02:47:41.000Z,-0.000012,XRP,,,0.000012,XRP,-0.000027336,USD,,Sell offer by xrp.cafe,39F74A210F4D7EA4497C6BC703479A59A00874DEF64660956C4264F05D86DE6E
2025-01-10T02:47:21.000Z,-0.000012,XRP,,,0.000012,XRP,-0.000027336,USD,,,6C491A63502443E36329784BD5C552516E37918E200EC9005FDD73BAC7519158
2025-01-09T21:01:52.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002732904,USD,,Sell offer by xrp.cafe,C4FCF99B8849D69B79DB294E050BB4598B95839E07DF367D86CCCFE564E099BF
2025-01-09T14:39:40.000Z,,,1681,ID:5607298,0,XRP,0.5461766181299999236116618,USD,,Tipper NFT Faucet : PARC - drop #15933,27725F6E61BEA8D5F7979940F39F837F44166FD3F4BA4BA7CA14675647E8E357
2025-01-09T14:39:32.000Z,,,801,ID:5607298,0,XRP,0.2602542957299999636007978,USD,,Tipper NFT Faucet : MonkeyPUNKs - drop #19661,F3BA57EC2E0966E2C9BA670499454E319246BE3FEB780D24E08FB3D40844692F
2025-01-09T14:39:32.000Z,,,120000,ID:23448218,0,XRP,0.004544220000000908844,USD,,Tipper NFT Faucet : BearableBulls - drop #10293,BAFD37DD4DAE842CAC39B219B847270E0BBDE295F072F1281C38235B5260AD3C
2025-01-08T18:32:10.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002762004,USD,,,A2D8B900291F6D984AACCA68FF233350C6C8371F8CD2F2ED7136D927484E55C3
2025-01-08T18:31:00.000Z,,,1681,ID:5607298,0,XRP,0.5100991653274023532404778,USD,,Tipper NFT Faucet : PARC - drop #13037,DBF980C2A609FB532521ABAE9D43E94D909AADB8A7D6DD878C0F73B8B0D3A84F
2025-01-08T18:31:00.000Z,,,801,ID:5607298,0,XRP,0.2430633143529145062139338,USD,,Tipper NFT Faucet : MonkeyPUNKs - drop #15613,5DC12C0DCC4FEDF2DB4C2B69F1488421AB37017C42CFDB5C5FB42A71C736B536
2025-01-08T18:31:00.000Z,,,120000,ID:23448218,0,XRP,0.004603340000000920668,USD,,Tipper NFT Faucet : BearableBulls - drop #15120,EEA76498BDC57BD308FEE853A5C04A942BB0A1D51D1C1791FFB248D0E6C656A3
2025-01-08T13:49:20.000Z,,,19.323865,ID:29576948,0,XRP,2.4167852784471738398650543317995,USD,,PARC NFT UGA drop #1757,B4121BEDAF2EBC496DA11BBBCC8EC199A782C1C24C80A8C23F8ADBF87B9DA9BB
2025-01-08T13:07:20.000Z,,,48.009602,ID:29576948,0,XRP,5.995698589936300330490460624627456096,USD,,PARC NFT UGA drop #6397,6DFA48AF1AD2BA1EDACDB665FC425A6DFE8C2F275B1355EBC587666CF98EAB33
2025-01-08T04:24:40.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002783904,USD,,,BC342BF389B65742A2E9525D2501D0C4EFC2BAD7E9875A505FD364D8A263EB8A
2025-01-08T04:24:21.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002783904,USD,,,F46F7EEA27EC78021E65F61FE23DD653BE1CD5C7EDC94DE701459AEABB1E766F
2025-01-08T04:24:10.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002783904,USD,,,5E4E635965B7714CD6B74FD572DAB2D60B093088362179350122FA4241E3B8B3
2025-01-08T04:23:51.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002783904,USD,,,AC90A066195834925D5F367B64A7F611119483542F8DCF9ABDA8BC93969C5E3E
2025-01-08T04:23:32.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002783904,USD,,,4F1AC689858798EF1D0EB5B67A1A55F6312CBE6864B48FC895FED4A6A1913A4D
2025-01-08T04:21:40.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002783904,USD,,,A5250E6B672A507A550FC5B61FEEB46B0B6FF2FDF84FB7439C46FFF7188192C9
2025-01-08T04:21:20.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002783904,USD,,,2EA9CF178EEB6FC1B6717501C45302261AA8E006E7B7E22DF9395046F5A27854
2025-01-08T04:21:01.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002783904,USD,,,A1070199DBF9915DD156CA3490E5CB06F17BE47925DB5304A0ECD019FC75CD33
2025-01-08T04:20:42.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002783904,USD,,,7DAAFD5BA318AA606DF5D5F15BB0A83D5020D1E18458E861E4FBDF9E295C8B4F
2025-01-08T04:20:31.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002783904,USD,,,DD4F91A6A1A5477EA7241F4885BAFCC5A1D934A2B190D1F0DE9BBDD6BC6CE0F1
2025-01-07T23:09:00.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002756436,USD,,Sell offer by xrp.cafe,F0EA5015EB512A30B8112786085D56B3A62D886727402F55E1B8483FB962DC80
2025-01-07T23:08:31.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002756436,USD,,,F5C2114F468E016782800459998B9E27E7EFF8D623FCF34444FE869FA5444D2C
2025-01-07T23:07:31.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002756436,USD,,Sell offer by xrp.cafe,2059539C39179FA5FFD292535F75853DBBDD68A0F45DC9F2C397F0082E97325F
2025-01-07T23:07:00.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002756436,USD,,,7BDF9448607FFCFAB5105F398BD0A62BE909152CA0A0250B325AC4CDEC550337
2025-01-07T23:05:50.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002756436,USD,,Sell offer by xrp.cafe,ACE1E195C055088114FF5D2FF043BCEA05D40DB099896A4225F6E01C59FB89AB
2025-01-07T23:05:21.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002756436,USD,,,CE0DC8A5E432FDF2B593A4515063DC18EBC06CA21016A4AF050734876F9307F8
2025-01-07T16:40:41.000Z,,,1681,ID:5607298,0,XRP,0.5119740817744472484289342,USD,,Tipper NFT Faucet : PARC - drop #19666,B8622CA5BD06D659CD462E6FF648DBEE0E5DBC360C6EAAD159C2AA558F4A4E5E
2025-01-07T16:40:41.000Z,,,801,ID:5607298,0,XRP,0.2439567159436836680497182,USD,,Tipper NFT Faucet : MonkeyPUNKs - drop #10665,D168876FCF6A6E095B9DC4764759EA014F52A09FA8C942DDBBC60EB24EF0549B
2025-01-07T16:40:41.000Z,,,120000,ID:23448218,0,XRP,0.004620260000000924052,USD,,Tipper NFT Faucet : BearableBulls - drop #10374,D8EC3428E7B4790DD86884F71C30943D5794021FBB210E5CC2B3B3C3597E4D35
2025-01-06T19:50:00.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002911788,USD,,Sell offer by xrp.cafe,3070E2EB83CFA167386DBB1F58F15DF670374DA6F36B5EE359EDA12523C47644
2025-01-06T19:49:32.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002911788,USD,,,3808AA60020B8D21656D4FFFF738C39E93FD2136AA6715A04DA12C9F80484F18
2025-01-06T16:16:20.000Z,,,1681,ID:5607298,0,XRP,0.5324614567999999590414264,USD,,Tipper NFT Faucet : PARC - drop #11113,72E23449D39E47603404A7C7535DDB3E44B03D4FCC6A0C5712FEE4101D246D86
2025-01-06T16:16:20.000Z,,,801,ID:5607298,0,XRP,0.2537189927999999804831544,USD,,Tipper NFT Faucet : MonkeyPUNKs - drop #10420,CE625F9D6C15E27621E7D7D5C7487716565D1A9557E2A065612A5B64C5234A35
2025-01-06T16:16:12.000Z,,,120000,ID:23448218,0,XRP,0.004873120000000974624,USD,,Tipper NFT Faucet : BearableBulls - drop #13306,C560695EB1FBEF261576892AC529E691F337CDFFE1840FEC77EC9466BCFB320B
2025-01-06T04:14:41.000Z,,,1681,ID:5607298,0,XRP,0.5270091332999999594608359,USD,,Tipper NFT Faucet : PARC - drop #14547,EBFC0586C8415BCBEB6AF61658B3D2D1643C51BDC28B549DF80360FA30DC0830
2025-01-06T04:14:41.000Z,,,801,ID:5607298,0,XRP,0.2511209492999999806830039,USD,,Tipper NFT Faucet : MonkeyPUNKs - drop #15835,030E363BF221AD68043B22DB0633E77295BE914AD3D88E016B0672F4544A5292
2025-01-06T04:14:41.000Z,,,120000,ID:23448218,0,XRP,0.004823220000000964644,USD,,Tipper NFT Faucet : BearableBulls - drop #13969,789B2619A7BE1A5C95975F3C7CB944876263B5AB101F37A868E40D42AC2F975A
2025-01-05T19:03:31.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002884224,USD,,Claim NFT - xrp.cafe,E4145077796074D0776B5588DF42E17CB137E6B297524A9B71991C4E5DD3C722
2025-01-04T02:41:11.000Z,-0.000012,XRP,,,0.000012,XRP,-0.00002979948,USD,,Sell offer by xrp.cafe,7369CECCDD47B4C3D4133D2F914F5C28F1165BED7F436451D08B40DAC758C977
2025-01-03T23:22:10.000Z,,,1681,ID:5607298,0,XRP,0.5374614231999999586568136,USD,,Tipper NFT Faucet : PARC - drop #15734,7A991F1BFFE907F73DB0692EE3F4107A9A90F98802390CA4480F87D43AF98C6D
2025-01-03T23:22:10.000Z,,,801,ID:5607298,0,XRP,0.2561014871999999802998856,USD,,Tipper NFT Faucet : MonkeyPUNKs - drop #18647,656272865DCD63CB4654FC31E2DA83B93D8BDAFEC2059ABC60D0922DE60762BA
2025-01-03T23:22:02.000Z,,,120000,ID:23448218,0,XRP,0.004918880000000983776,USD,,Tipper NFT Faucet : BearableBulls - drop #11396,BCB5D33CE81A3354730CD207FCF17A5B72752C3643762235AADFE366A833B823
2025-01-02T20:09:12.000Z,-0.000012,XRP,,,0.000012,XRP,-0.0000286254,USD,,,963661B6B2CA757EF03D30A92FB3D8A3F789750A9C7FD350C0B9166711546E3C
